time,velocity,velocity_edited
2013-04-29 12:15:00,2.032,2.032
2013-04-29 12:20:00,1.899,1.899
2013-04-29 12:25:00,1.906,1.906
2013-04-29 12:30:00,2.063,2.063
2013-04-29 12:35:00,2.138,2.138
2013-04-29 12:40:00,1.943,1.943
2013-04-29 12:45:00,2.065,2.065
2013-04-29 12:50:00,1.889,1.889
2013-04-29 12:55:00,1.75,1.75
2013-04-29 13:00:00,1.9609999999999999,1.9609999999999999
2013-04-29 13:05:00,1.8969999999999998,1.8969999999999998
2013-04-29 13:10:00,2.001,2.001
2013-04-29 13:15:00,2.099,2.099
2013-04-29 13:20:00,1.8940000000000001,1.8940000000000001
2013-04-29 13:25:00,1.994,1.994
2013-04-29 13:30:00,1.905,1.905
2013-04-29 13:35:00,1.7590000000000001,1.7590000000000001
2013-04-29 13:40:00,2.002,2.002
2013-04-29 13:45:00,1.984,1.984
2013-04-29 13:50:00,1.9169999999999998,1.9169999999999998
2013-04-29 13:55:00,2.041,2.041
2013-04-29 14:00:00,1.827,1.827
2013-04-29 14:05:00,1.9280000000000002,1.9280000000000002
2013-04-29 14:10:00,1.883,1.883
2013-04-29 14:15:00,1.935,1.935
2013-04-29 14:20:00,2.052,2.052
2013-04-29 14:25:00,1.8780000000000001,1.8780000000000001
2013-04-29 14:30:00,1.926,1.926
2013-04-29 14:35:00,2.012,2.012
2013-04-29 14:40:00,1.8119999999999998,1.8119999999999998
2013-04-29 14:45:00,1.975,1.975
2013-04-29 14:50:00,1.974,1.974
2013-04-29 14:55:00,1.9069999999999998,1.9069999999999998
2013-04-29 15:00:00,2.074,2.074
2013-04-29 15:05:00,1.986,1.986
2013-04-29 15:10:00,1.959,1.959
2013-04-29 15:15:00,1.922,1.922
2013-04-29 15:20:00,2.044,2.044
2013-04-29 15:25:00,1.8869999999999998,1.8869999999999998
2013-04-29 15:30:00,1.956,1.956
2013-04-29 15:35:00,1.986,1.986
2013-04-29 15:40:00,2.011,2.011
2013-04-29 15:45:00,1.909,1.909
2013-04-29 15:50:00,1.84,1.84
2013-04-29 15:55:00,1.8530000000000002,1.8530000000000002
2013-04-29 16:00:00,2.02,2.02
2013-04-29 16:05:00,2.02,2.02
2013-04-29 16:10:00,1.9069999999999998,1.9069999999999998
2013-04-29 16:15:00,1.974,1.974
2013-04-29 16:20:00,1.892,1.892
2013-04-29 16:25:00,1.861,1.861
2013-04-29 16:30:00,2.052,2.052
2013-04-29 16:35:00,2.046,2.046
2013-04-29 16:40:00,2.021,2.021
2013-04-29 16:45:00,1.9709999999999999,1.9709999999999999
2013-04-29 16:50:00,1.94,1.94
2013-04-29 16:55:00,2.052,2.052
2013-04-29 17:00:00,2.01,2.01
2013-04-29 17:05:00,1.9480000000000002,1.9480000000000002
2013-04-29 17:10:00,1.992,1.992
2013-04-29 17:15:00,1.909,1.909
2013-04-29 17:20:00,2.116,2.116
2013-04-29 17:25:00,2.022,2.022
2013-04-29 17:30:00,2.004,2.004
2013-04-29 17:35:00,1.889,1.889
2013-04-29 17:40:00,1.912,1.912
2013-04-29 17:45:00,1.983,1.983
2013-04-29 17:50:00,2.0269999999999997,2.0269999999999997
2013-04-29 17:55:00,2.0540000000000003,2.0540000000000003
2013-04-29 18:00:00,2.029,2.029
2013-04-29 18:05:00,2.03,2.03
2013-04-29 18:10:00,1.973,1.973
2013-04-29 18:15:00,1.929,1.929
2013-04-29 18:20:00,2.05,2.05
2013-04-29 18:25:00,1.965,1.965
2013-04-29 18:30:00,2.0669999999999997,2.0669999999999997
2013-04-29 18:35:00,1.9869999999999999,1.9869999999999999
2013-04-29 18:40:00,2.082,2.082
2013-04-29 18:45:00,2.083,2.083
2013-04-29 18:50:00,2.029,2.029
2013-04-29 18:55:00,2.011,2.011
2013-04-29 19:00:00,2.03,2.03
2013-04-29 19:05:00,2.068,2.068
2013-04-29 19:10:00,2.075,2.075
2013-04-29 19:15:00,2.024,2.024
2013-04-29 19:20:00,1.93,1.93
2013-04-29 19:25:00,2.198,2.198
2013-04-29 19:30:00,2.155,2.155
2013-04-29 19:35:00,2.0069999999999997,2.0069999999999997
2013-04-29 19:40:00,2.012,2.012
2013-04-29 19:45:00,2.081,2.081
2013-04-29 19:50:00,2.028,2.028
2013-04-29 19:55:00,1.942,1.942
2013-04-29 20:00:00,2.072,2.072
2013-04-29 20:05:00,2.114,2.114
2013-04-29 20:10:00,1.965,1.965
2013-04-29 20:15:00,2.092,2.092
2013-04-29 20:20:00,2.215,2.215
2013-04-29 20:25:00,2.086,2.086
2013-04-29 20:30:00,2.131,2.131
2013-04-29 20:35:00,1.97,1.97
2013-04-29 20:40:00,2.02,2.02
2013-04-29 20:45:00,2.114,2.114
2013-04-29 20:50:00,2.072,2.072
2013-04-29 20:55:00,2.11,2.11
2013-04-29 21:00:00,2.089,2.089
2013-04-29 21:05:00,2.136,2.136
2013-04-29 21:10:00,1.995,1.995
2013-04-29 21:15:00,2.075,2.075
2013-04-29 21:20:00,2.084,2.084
2013-04-29 21:25:00,1.926,1.926
2013-04-29 21:30:00,2.2159999999999997,2.2159999999999997
2013-04-29 21:35:00,1.9969999999999999,1.9969999999999999
2013-04-29 21:40:00,2.095,2.095
2013-04-29 21:45:00,2.188,2.188
2013-04-29 21:50:00,2.122,2.122
2013-04-29 21:55:00,2.026,2.026
2013-04-29 22:00:00,2.066,2.066
2013-04-29 22:05:00,2.089,2.089
2013-04-29 22:10:00,2.0709999999999997,2.0709999999999997
2013-04-29 22:15:00,2.039,2.039
2013-04-29 22:20:00,2.119,2.119
2013-04-29 22:25:00,2.074,2.074
2013-04-29 22:30:00,2.142,2.142
2013-04-29 22:35:00,2.208,2.208
2013-04-29 22:40:00,2.119,2.119
2013-04-29 22:45:00,2.016,2.016
2013-04-29 22:50:00,1.9969999999999999,1.9969999999999999
2013-04-29 22:55:00,2.1830000000000003,2.1830000000000003
2013-04-29 23:00:00,2.0909999999999997,2.0909999999999997
2013-04-29 23:05:00,2.04,2.04
2013-04-29 23:10:00,2.072,2.072
2013-04-29 23:15:00,1.9,1.9
2013-04-29 23:20:00,2.029,2.029
2013-04-29 23:25:00,2.05,2.05
2013-04-29 23:30:00,1.9580000000000002,1.9580000000000002
2013-04-29 23:35:00,2.066,2.066
2013-04-29 23:40:00,2.112,2.112
2013-04-29 23:45:00,2.052,2.052
2013-04-29 23:50:00,2.0380000000000003,2.0380000000000003
2013-04-29 23:55:00,1.9509999999999998,1.9509999999999998
2013-04-30 00:00:00,1.983,1.983
2013-04-30 00:05:00,2.046,2.046
2013-04-30 00:10:00,1.922,1.922
2013-04-30 00:15:00,1.8459999999999999,1.8459999999999999
2013-04-30 00:20:00,1.916,1.916
2013-04-30 00:25:00,1.834,1.834
2013-04-30 00:30:00,1.889,1.889
2013-04-30 00:35:00,1.921,1.921
2013-04-30 00:40:00,1.923,1.923
2013-04-30 00:45:00,2.015,2.015
2013-04-30 00:50:00,1.911,1.911
2013-04-30 00:55:00,1.8980000000000001,1.8980000000000001
2013-04-30 01:00:00,1.8880000000000001,1.8880000000000001
2013-04-30 01:05:00,1.871,1.871
2013-04-30 01:10:00,1.881,1.881
2013-04-30 01:15:00,1.857,1.857
2013-04-30 01:20:00,1.828,1.828
2013-04-30 01:25:00,1.861,1.861
2013-04-30 01:30:00,1.845,1.845
2013-04-30 01:35:00,1.751,1.751
2013-04-30 01:40:00,1.8030000000000002,1.8030000000000002
2013-04-30 01:45:00,1.932,1.932
2013-04-30 01:50:00,2.004,2.004
2013-04-30 01:55:00,1.8519999999999999,1.8519999999999999
2013-04-30 02:00:00,1.7619999999999998,1.7619999999999998
2013-04-30 02:05:00,1.811,1.811
2013-04-30 02:10:00,1.7519999999999998,1.7519999999999998
2013-04-30 02:15:00,1.825,1.825
2013-04-30 02:20:00,1.7080000000000002,1.7080000000000002
2013-04-30 02:25:00,1.879,1.879
2013-04-30 02:30:00,1.7619999999999998,1.7619999999999998
2013-04-30 02:35:00,1.645,1.645
2013-04-30 02:40:00,1.723,1.723
2013-04-30 02:45:00,1.804,1.804
2013-04-30 02:50:00,1.675,1.675
2013-04-30 02:55:00,1.6230000000000002,1.6230000000000002
2013-04-30 03:00:00,1.618,1.618
2013-04-30 03:05:00,1.7380000000000002,1.7380000000000002
2013-04-30 03:10:00,1.766,1.766
2013-04-30 03:15:00,1.725,1.725
2013-04-30 03:20:00,1.756,1.756
2013-04-30 03:25:00,1.79,1.79
2013-04-30 03:30:00,1.719,1.719
2013-04-30 03:35:00,1.69,1.69
2013-04-30 03:40:00,1.7209999999999999,1.7209999999999999
2013-04-30 03:45:00,0.0,1.7439740000000001
2013-04-30 03:50:00,1.7169999999999999,1.7169999999999999
2013-04-30 03:55:00,1.7719999999999998,1.7719999999999998
2013-04-30 04:00:00,1.693,1.693
2013-04-30 04:05:00,1.7630000000000001,1.7630000000000001
2013-04-30 04:10:00,1.705,1.705
2013-04-30 04:15:00,1.6030000000000002,1.6030000000000002
2013-04-30 04:20:00,0.0,1.7365689999999998
2013-04-30 04:25:00,0.0,1.732863
2013-04-30 04:30:00,1.585,1.585
2013-04-30 04:35:00,1.767,1.767
2013-04-30 04:40:00,1.62,1.62
2013-04-30 04:45:00,1.679,1.679
2013-04-30 04:50:00,1.82,1.82
2013-04-30 04:55:00,1.801,1.801
2013-04-30 05:00:00,1.7280000000000002,1.7280000000000002
2013-04-30 05:05:00,1.777,1.777
2013-04-30 05:10:00,1.624,1.624
2013-04-30 05:15:00,1.618,1.618
2013-04-30 05:20:00,1.755,1.755
2013-04-30 05:25:00,1.764,1.764
2013-04-30 05:30:00,1.7690000000000001,1.7690000000000001
2013-04-30 05:35:00,1.743,1.743
2013-04-30 05:40:00,1.673,1.673
2013-04-30 05:45:00,1.857,1.857
2013-04-30 05:50:00,1.754,1.754
2013-04-30 05:55:00,1.883,1.883
2013-04-30 06:00:00,1.85,1.85
2013-04-30 06:05:00,1.76,1.76
2013-04-30 06:10:00,1.774,1.774
2013-04-30 06:15:00,1.868,1.868
2013-04-30 06:20:00,1.9080000000000001,1.9080000000000001
2013-04-30 06:25:00,1.817,1.817
2013-04-30 06:30:00,1.8730000000000002,1.8730000000000002
2013-04-30 06:35:00,1.929,1.929
2013-04-30 06:40:00,1.831,1.831
2013-04-30 06:45:00,1.8880000000000001,1.8880000000000001
2013-04-30 06:50:00,1.857,1.857
2013-04-30 06:55:00,2.053,2.053
2013-04-30 07:00:00,1.959,1.959
2013-04-30 07:05:00,1.8030000000000002,1.8030000000000002
2013-04-30 07:10:00,1.9980000000000002,1.9980000000000002
2013-04-30 07:15:00,2.0140000000000002,2.0140000000000002
2013-04-30 07:20:00,1.972,1.972
2013-04-30 07:25:00,2.137,2.137
2013-04-30 07:30:00,2.076,2.076
2013-04-30 07:35:00,2.1319999999999997,2.1319999999999997
2013-04-30 07:40:00,1.945,1.945
2013-04-30 07:45:00,2.0469999999999997,2.0469999999999997
2013-04-30 07:50:00,2.119,2.119
2013-04-30 07:55:00,2.168,2.168
2013-04-30 08:00:00,2.11,2.11
2013-04-30 08:05:00,2.114,2.114
2013-04-30 08:10:00,2.005,2.005
2013-04-30 08:15:00,2.092,2.092
2013-04-30 08:20:00,2.122,2.122
2013-04-30 08:25:00,2.039,2.039
2013-04-30 08:30:00,2.05,2.05
2013-04-30 08:35:00,1.91,1.91
2013-04-30 08:40:00,2.0909999999999997,2.0909999999999997
2013-04-30 08:45:00,2.128,2.128
2013-04-30 08:50:00,2.117,2.117
2013-04-30 08:55:00,2.099,2.099
2013-04-30 09:00:00,2.035,2.035
2013-04-30 09:05:00,2.03,2.03
2013-04-30 09:10:00,2.0069999999999997,2.0069999999999997
2013-04-30 09:15:00,2.106,2.106
2013-04-30 09:20:00,2.042,2.042
2013-04-30 09:25:00,1.905,1.905
2013-04-30 09:30:00,1.986,1.986
2013-04-30 09:35:00,2.039,2.039
2013-04-30 09:40:00,1.9569999999999999,1.9569999999999999
2013-04-30 09:45:00,1.983,1.983
2013-04-30 09:50:00,1.9509999999999998,1.9509999999999998
2013-04-30 09:55:00,1.9909999999999999,1.9909999999999999
2013-04-30 10:00:00,1.982,1.982
2013-04-30 10:05:00,2.049,2.049
2013-04-30 10:10:00,2.075,2.075
2013-04-30 10:15:00,1.964,1.964
2013-04-30 10:20:00,1.993,1.993
2013-04-30 10:25:00,0.0,1.966993
2013-04-30 10:30:00,0.0,1.995611
2013-04-30 10:35:00,0.0,1.9983369999999998
2013-04-30 10:40:00,0.0,1.979659
2013-04-30 10:45:00,0.0,1.9860119999999999
2013-04-30 10:50:00,0.0,1.979039
2013-04-30 10:55:00,1.535,1.983623
2013-04-30 11:00:00,1.5230000000000001,1.967281
2013-04-30 11:05:00,1.59,1.9902970000000002
2013-04-30 11:10:00,1.556,1.978346
2013-04-30 11:15:00,1.595,1.968473
2013-04-30 11:20:00,0.0,2.00563
2013-04-30 11:25:00,1.61,1.9533939999999999
2013-04-30 11:30:00,0.0,1.9526080000000001
2013-04-30 11:35:00,1.6,1.9501439999999999
2013-04-30 11:40:00,0.0,1.996935
2013-04-30 11:45:00,0.0,1.981497
2013-04-30 11:50:00,1.5830000000000002,1.9846380000000001
2013-04-30 11:55:00,0.0,1.983657
2013-04-30 12:00:00,1.548,1.9555310000000001
2013-04-30 12:05:00,0.0,1.954115
2013-04-30 12:10:00,0.0,1.9435240000000003
2013-04-30 12:15:00,1.5590000000000002,1.9714
2013-04-30 12:20:00,1.57,1.95813
2013-04-30 12:25:00,0.0,1.973581
2013-04-30 12:30:00,0.0,1.9640689999999998
2013-04-30 12:35:00,0.0,1.9537790000000002
2013-04-30 12:40:00,0.0,2.001383
2013-04-30 12:45:00,0.0,1.938288
2013-04-30 12:50:00,0.0,1.901145
2013-04-30 12:55:00,0.0,1.924886
2013-04-30 13:00:00,0.0,1.968198
2013-04-30 13:05:00,1.777,1.777
2013-04-30 13:10:00,1.59,1.977802
2013-04-30 13:15:00,0.0,1.9527439999999998
2013-04-30 13:20:00,1.845,1.845
2013-04-30 13:25:00,0.0,1.965602
2013-04-30 13:30:00,0.0,1.971068
2013-04-30 13:35:00,0.0,1.9533310000000002
2013-04-30 13:40:00,1.56,1.939672
2013-04-30 13:45:00,1.561,1.9045
2013-04-30 13:50:00,0.0,1.941572
2013-04-30 13:55:00,1.6,1.943818
2013-04-30 14:00:00,1.5230000000000001,1.9491490000000002
2013-04-30 14:05:00,0.0,1.948379
2013-04-30 14:10:00,0.0,1.942691
2013-04-30 14:15:00,0.0,1.934221
2013-04-30 14:20:00,0.0,2.041602
2013-04-30 14:25:00,0.0,1.984098
2013-04-30 14:30:00,0.0,1.9350080000000003
2013-04-30 14:35:00,0.0,1.9460009999999999
2013-04-30 14:40:00,0.0,1.94187
2013-04-30 14:45:00,0.0,1.90872
2013-04-30 14:50:00,1.5390000000000001,1.958653
2013-04-30 14:55:00,1.624,1.624
2013-04-30 15:00:00,1.57,1.57
2013-04-30 15:05:00,1.5490000000000002,1.5490000000000002
2013-04-30 15:10:00,1.595,1.933605
2013-04-30 15:15:00,1.6369999999999998,1.6369999999999998
2013-04-30 15:20:00,0.0,1.917218
2013-04-30 15:25:00,0.0,1.9505099999999997
2013-04-30 15:30:00,0.0,1.939084
2013-04-30 15:35:00,0.0,1.910365
2013-04-30 15:40:00,1.5759999999999998,1.9014779999999998
2013-04-30 15:45:00,0.0,1.940029
2013-04-30 15:50:00,0.0,1.9640259999999998
2013-04-30 15:55:00,0.0,1.973752
2013-04-30 16:00:00,0.0,1.9036650000000002
2013-04-30 16:05:00,1.5659999999999998,1.9243970000000001
2013-04-30 16:10:00,0.0,1.8995650000000002
2013-04-30 16:15:00,0.0,1.9586189999999999
2013-04-30 16:20:00,1.739,1.739
2013-04-30 16:25:00,1.624,1.9405439999999998
2013-04-30 16:30:00,0.0,1.896798
2013-04-30 16:35:00,1.6130000000000002,1.6130000000000002
2013-04-30 16:40:00,0.0,1.9675330000000002
2013-04-30 16:45:00,0.0,1.968638
2013-04-30 16:50:00,1.7530000000000001,1.7530000000000001
2013-04-30 16:55:00,0.0,1.9857209999999998
2013-04-30 17:00:00,0.0,1.90989
2013-04-30 17:05:00,0.0,1.9322689999999998
2013-04-30 17:10:00,1.797,1.797
2013-04-30 17:15:00,0.0,1.9345599999999998
2013-04-30 17:20:00,1.589,1.915093
2013-04-30 17:25:00,0.0,1.9169619999999998
2013-04-30 17:30:00,0.0,1.9309189999999998
2013-04-30 17:35:00,0.0,1.932146
2013-04-30 17:40:00,1.679,1.679
2013-04-30 17:45:00,0.0,1.9366240000000001
2013-04-30 17:50:00,1.82,1.82
2013-04-30 17:55:00,1.8880000000000001,1.8880000000000001
2013-04-30 18:00:00,1.6340000000000001,2.01768
2013-04-30 18:05:00,1.849,1.849
2013-04-30 18:10:00,1.912,1.912
2013-04-30 18:15:00,1.578,1.978733
2013-04-30 18:20:00,0.0,2.0385590000000002
2013-04-30 18:25:00,1.859,1.859
2013-04-30 18:30:00,1.986,1.986
2013-04-30 18:35:00,1.858,1.858
2013-04-30 18:40:00,1.777,1.777
2013-04-30 18:45:00,2.06,2.06
2013-04-30 18:50:00,0.0,1.9679220000000002
2013-04-30 18:55:00,0.0,1.9887259999999998
2013-04-30 19:00:00,2.001,2.001
2013-04-30 19:05:00,1.976,1.976
2013-04-30 19:10:00,1.896,1.896
2013-04-30 19:15:00,2.095,2.095
2013-04-30 19:20:00,1.9,1.9
2013-04-30 19:25:00,1.943,1.943
2013-04-30 19:30:00,2.053,2.053
2013-04-30 19:35:00,0.0,2.065368
2013-04-30 19:40:00,1.896,1.896
2013-04-30 19:45:00,1.9140000000000001,1.9140000000000001
2013-04-30 19:50:00,1.855,1.855
2013-04-30 19:55:00,1.854,1.854
2013-04-30 20:00:00,1.8980000000000001,1.8980000000000001
2013-04-30 20:05:00,1.984,1.984
2013-04-30 20:10:00,2.043,2.043
2013-04-30 20:15:00,1.921,1.921
2013-04-30 20:20:00,1.9769999999999999,1.9769999999999999
2013-04-30 20:25:00,1.9680000000000002,1.9680000000000002
2013-04-30 20:30:00,2.137,2.137
2013-04-30 20:35:00,2.0269999999999997,2.0269999999999997
2013-04-30 20:40:00,1.925,1.925
2013-04-30 20:45:00,2.06,2.06
2013-04-30 20:50:00,2.07,2.07
2013-04-30 20:55:00,2.0269999999999997,2.0269999999999997
2013-04-30 21:00:00,2.0069999999999997,2.0069999999999997
2013-04-30 21:05:00,2.145,2.145
2013-04-30 21:10:00,2.063,2.063
2013-04-30 21:15:00,2.064,2.064
2013-04-30 21:20:00,2.065,2.065
2013-04-30 21:25:00,1.995,1.995
2013-04-30 21:30:00,2.102,2.102
2013-04-30 21:35:00,2.125,2.125
2013-04-30 21:40:00,1.9180000000000001,1.9180000000000001
2013-04-30 21:45:00,2.066,2.066
2013-04-30 21:50:00,1.944,1.944
2013-04-30 21:55:00,2.004,2.004
2013-04-30 22:00:00,2.109,2.109
2013-04-30 22:05:00,2.049,2.049
2013-04-30 22:10:00,1.999,1.999
2013-04-30 22:15:00,2.002,2.002
2013-04-30 22:20:00,1.8980000000000001,1.8980000000000001
2013-04-30 22:25:00,1.9709999999999999,1.9709999999999999
2013-04-30 22:30:00,1.992,1.992
2013-04-30 22:35:00,2.119,2.119
2013-04-30 22:40:00,1.943,1.943
2013-04-30 22:45:00,2.002,2.002
2013-04-30 22:50:00,2.116,2.116
2013-04-30 22:55:00,2.023,2.023
2013-04-30 23:00:00,1.952,1.952
2013-04-30 23:05:00,2.084,2.084
2013-04-30 23:10:00,2.0340000000000003,2.0340000000000003
2013-04-30 23:15:00,2.036,2.036
2013-04-30 23:20:00,1.889,1.889
2013-04-30 23:25:00,1.943,1.943
2013-04-30 23:30:00,1.9669999999999999,1.9669999999999999
2013-04-30 23:35:00,2.003,2.003
2013-04-30 23:40:00,2.049,2.049
2013-04-30 23:45:00,1.9169999999999998,1.9169999999999998
2013-04-30 23:50:00,1.993,1.993
2013-04-30 23:55:00,2.12,2.12
2013-05-01 00:00:00,1.9069999999999998,1.9069999999999998
2013-05-01 00:05:00,1.921,1.921
2013-05-01 00:10:00,1.9809999999999999,1.9809999999999999
2013-05-01 00:15:00,1.9080000000000001,1.9080000000000001
2013-05-01 00:20:00,1.844,1.844
2013-05-01 00:25:00,1.893,1.893
2013-05-01 00:30:00,1.906,1.906
2013-05-01 00:35:00,1.8419999999999999,1.8419999999999999
2013-05-01 00:40:00,1.89,1.89
2013-05-01 00:45:00,1.925,1.925
2013-05-01 00:50:00,1.882,1.882
2013-05-01 00:55:00,1.8630000000000002,1.8630000000000002
2013-05-01 01:00:00,1.77,1.77
2013-05-01 01:05:00,1.7069999999999999,1.7069999999999999
2013-05-01 01:10:00,1.8530000000000002,1.8530000000000002
2013-05-01 01:15:00,1.819,1.819
2013-05-01 01:20:00,1.77,1.77
2013-05-01 01:25:00,1.854,1.854
2013-05-01 01:30:00,1.78,1.78
2013-05-01 01:35:00,1.795,1.795
2013-05-01 01:40:00,1.736,1.736
2013-05-01 01:45:00,1.8769999999999998,1.8769999999999998
2013-05-01 01:50:00,1.76,1.76
2013-05-01 01:55:00,1.8119999999999998,1.8119999999999998
2013-05-01 02:00:00,1.81,1.81
2013-05-01 02:05:00,1.7209999999999999,1.7209999999999999
2013-05-01 02:10:00,1.693,1.693
2013-05-01 02:15:00,1.6059999999999999,1.6059999999999999
2013-05-01 02:20:00,0.0,1.839316
2013-05-01 02:25:00,1.787,1.787
2013-05-01 02:30:00,1.6869999999999998,1.6869999999999998
2013-05-01 02:35:00,1.601,1.601
2013-05-01 02:40:00,1.615,1.615
2013-05-01 02:45:00,0.0,1.7350130000000001
2013-05-01 02:50:00,1.578,1.578
2013-05-01 02:55:00,0.0,1.803477
2013-05-01 03:00:00,1.851,1.851
2013-05-01 03:05:00,0.0,1.788631
2013-05-01 03:10:00,1.55,1.55
2013-05-01 03:15:00,1.6019999999999999,1.6019999999999999
2013-05-01 03:20:00,1.742,1.742
2013-05-01 03:25:00,0.0,1.809707
2013-05-01 03:30:00,0.0,1.751524
2013-05-01 03:35:00,1.669,1.669
2013-05-01 03:40:00,1.554,1.554
2013-05-01 03:45:00,0.0,1.7219790000000001
2013-05-01 03:50:00,1.5530000000000002,1.5530000000000002
2013-05-01 03:55:00,0.0,1.8194689999999998
2013-05-01 04:00:00,0.0,1.791913
2013-05-01 04:05:00,0.0,1.7314599999999998
2013-05-01 04:10:00,0.0,1.6992779999999998
2013-05-01 04:15:00,0.0,1.6976
2013-05-01 04:20:00,1.604,1.604
2013-05-01 04:25:00,0.0,1.6879709999999999
2013-05-01 04:30:00,0.0,1.749982
2013-05-01 04:35:00,0.0,1.7706060000000001
2013-05-01 04:40:00,0.0,1.764315
2013-05-01 04:45:00,0.0,1.779375
2013-05-01 04:50:00,0.0,1.749249
2013-05-01 04:55:00,0.0,1.766864
2013-05-01 05:00:00,0.0,1.779207
2013-05-01 05:05:00,1.835,1.835
2013-05-01 05:10:00,0.0,1.7305689999999998
2013-05-01 05:15:00,1.724,1.724
2013-05-01 05:20:00,1.609,1.609
2013-05-01 05:25:00,0.0,1.744066
2013-05-01 05:30:00,1.867,1.867
2013-05-01 05:35:00,1.89,1.89
2013-05-01 05:40:00,1.6880000000000002,1.6880000000000002
2013-05-01 05:45:00,1.755,1.755
2013-05-01 05:50:00,1.624,1.624
2013-05-01 05:55:00,1.828,1.828
2013-05-01 06:00:00,1.909,1.909
2013-05-01 06:05:00,1.864,1.864
2013-05-01 06:10:00,1.854,1.854
2013-05-01 06:15:00,1.641,1.641
2013-05-01 06:20:00,1.952,1.952
2013-05-01 06:25:00,1.854,1.854
2013-05-01 06:30:00,1.807,1.807
2013-05-01 06:35:00,1.871,1.871
2013-05-01 06:40:00,1.885,1.885
2013-05-01 06:45:00,1.98,1.98
2013-05-01 06:50:00,2.028,2.028
2013-05-01 06:55:00,1.931,1.931
2013-05-01 07:00:00,1.9469999999999998,1.9469999999999998
2013-05-01 07:05:00,1.95,1.95
2013-05-01 07:10:00,2.02,2.02
2013-05-01 07:15:00,2.049,2.049
2013-05-01 07:20:00,2.103,2.103
2013-05-01 07:25:00,1.9869999999999999,1.9869999999999999
2013-05-01 07:30:00,1.963,1.963
2013-05-01 07:35:00,2.11,2.11
2013-05-01 07:40:00,2.199,2.199
2013-05-01 07:45:00,2.079,2.079
2013-05-01 07:50:00,1.953,1.953
2013-05-01 07:55:00,2.128,2.128
2013-05-01 08:00:00,2.1959999999999997,2.1959999999999997
2013-05-01 08:05:00,2.133,2.133
2013-05-01 08:10:00,2.146,2.146
2013-05-01 08:15:00,2.106,2.106
2013-05-01 08:20:00,2.128,2.128
2013-05-01 08:25:00,2.096,2.096
2013-05-01 08:30:00,2.1919999999999997,2.1919999999999997
2013-05-01 08:35:00,2.1719999999999997,2.1719999999999997
2013-05-01 08:40:00,2.15,2.15
2013-05-01 08:45:00,2.117,2.117
2013-05-01 08:50:00,2.0380000000000003,2.0380000000000003
2013-05-01 08:55:00,2.024,2.024
2013-05-01 09:00:00,2.1109999999999998,2.1109999999999998
2013-05-01 09:05:00,1.953,1.953
2013-05-01 09:10:00,2.08,2.08
2013-05-01 09:15:00,2.137,2.137
2013-05-01 09:20:00,2.075,2.075
2013-05-01 09:25:00,1.925,1.925
2013-05-01 09:30:00,1.999,1.999
2013-05-01 09:35:00,2.0580000000000003,2.0580000000000003
2013-05-01 09:40:00,1.905,1.905
2013-05-01 09:45:00,1.956,1.956
2013-05-01 09:50:00,1.906,1.906
2013-05-01 09:55:00,1.96,1.96
2013-05-01 10:00:00,1.8730000000000002,1.8730000000000002
2013-05-01 10:05:00,1.8430000000000002,1.8430000000000002
2013-05-01 10:10:00,1.9909999999999999,1.9909999999999999
2013-05-01 10:15:00,1.969,1.969
2013-05-01 10:20:00,1.9609999999999999,1.9609999999999999
2013-05-01 10:25:00,1.883,1.883
2013-05-01 10:30:00,2.061,2.061
2013-05-01 10:35:00,2.0,2.0
2013-05-01 10:40:00,2.003,2.003
2013-05-01 10:45:00,1.85,1.85
2013-05-01 10:50:00,1.993,1.993
2013-05-01 10:55:00,1.975,1.975
2013-05-01 11:00:00,1.9269999999999998,1.9269999999999998
2013-05-01 11:05:00,1.901,1.901
2013-05-01 11:10:00,1.81,1.81
2013-05-01 11:15:00,2.1,2.1
2013-05-01 11:20:00,2.024,2.024
2013-05-01 11:25:00,1.974,1.974
2013-05-01 11:30:00,1.935,1.935
2013-05-01 11:35:00,1.8719999999999999,1.8719999999999999
2013-05-01 11:40:00,2.015,2.015
2013-05-01 11:45:00,1.913,1.913
2013-05-01 11:50:00,2.066,2.066
2013-05-01 11:55:00,1.899,1.899
2013-05-01 12:00:00,1.848,1.848
2013-05-01 12:05:00,1.912,1.912
2013-05-01 12:10:00,1.96,1.96
2013-05-01 12:15:00,1.7590000000000001,1.7590000000000001
2013-05-01 12:20:00,1.942,1.942
2013-05-01 12:25:00,2.004,2.004
2013-05-01 12:30:00,1.7590000000000001,1.7590000000000001
2013-05-01 12:35:00,2.101,2.101
2013-05-01 12:40:00,1.9509999999999998,1.9509999999999998
2013-05-01 12:45:00,1.989,1.989
2013-05-01 12:50:00,2.023,2.023
2013-05-01 12:55:00,1.995,1.995
2013-05-01 13:00:00,1.98,1.98
2013-05-01 13:05:00,1.776,1.776
2013-05-01 13:10:00,1.933,1.933
2013-05-01 13:15:00,1.925,1.925
2013-05-01 13:20:00,1.7790000000000001,1.7790000000000001
2013-05-01 13:25:00,2.01,2.01
2013-05-01 13:30:00,1.96,1.96
2013-05-01 13:35:00,1.98,1.98
2013-05-01 13:40:00,2.023,2.023
2013-05-01 13:45:00,1.935,1.935
2013-05-01 13:50:00,1.746,1.746
2013-05-01 13:55:00,1.913,1.913
2013-05-01 14:00:00,1.911,1.911
